Destination-ip: 167840769	ThroughputRx: 5734.27 kbps	ThroughputRxPps: 0.697261 kpps
Destination-ip: 167840513	ThroughputRx: 5704.64 kbps	ThroughputRxPps: 0.693658 kpps
Destination-ip: 167838465	ThroughputRx: 1490.65 kbps	ThroughputRxPps: 0.181256 kpps
Destination-ip: 167838721	ThroughputRx: 1488.63 kbps	ThroughputRxPps: 0.181011 kpps
Destination-ip: 167840257	ThroughputRx: 1503.45 kbps	ThroughputRxPps: 0.182813 kpps
