Destination-ip: 167840769	meandelay: 0.0294074 sec	meanJitter: 0.000783133 sec
Destination-ip: 167838465	meandelay: 0.0304144 sec	meanJitter: 0.000532128 sec
Destination-ip: 167840513	meandelay: 0.0295183 sec	meanJitter: 0.000848223 sec
Destination-ip: 167838721	meandelay: 0.0303917 sec	meanJitter: 0.000525658 sec
Destination-ip: 167840257	meandelay: 0.0303912 sec	meanJitter: 0.000525282 sec
Destination-ip: All	meanTotaldelay: 0.0302473 sec	meanTotalJitter: 0.000574346 sec
