Destination-ip: 167838465	meandelay: 0.560831 sec	meanJitter: 0.000485177 sec
Destination-ip: 167838721	meandelay: 0.560266 sec	meanJitter: 0.000516388 sec
Destination-ip: 167840257	meandelay: 0.560308 sec	meanJitter: 0.000516651 sec
Destination-ip: 167840769	meandelay: 0.509314 sec	meanJitter: 0.000841501 sec
Destination-ip: 167840513	meandelay: 0.509698 sec	meanJitter: 0.000827677 sec
Destination-ip: All	meanTotaldelay: 0.555832 sec	meanTotalJitter: 0.000535942 sec
