Destination-ip: 167840769	loss: 0.898824
Destination-ip: 167838465	loss: 0.0172584
Destination-ip: 167838721	loss: 0.0189694
Destination-ip: 167840513	loss: 0.89814
Destination-ip: 167840257	loss: 0.025799
