Destination-ip: 167838465	meandelay: 0.0317175 sec	meanJitter: 0.000555902 sec
Destination-ip: 167840769	meandelay: 0.0314715 sec	meanJitter: 0.00124043 sec
Destination-ip: 167838721	meandelay: 0.0317132 sec	meanJitter: 0.000546019 sec
Destination-ip: 167840257	meandelay: 0.0317023 sec	meanJitter: 0.000544881 sec
Destination-ip: 167840513	meandelay: 0.0315313 sec	meanJitter: 0.00124221 sec
Destination-ip: All	meanTotaldelay: 0.0316977 sec	meanTotalJitter: 0.00059304 sec
