Destination-ip: 167840769	meandelay: 0.529327 sec	meanJitter: 0.00053794 sec
Destination-ip: 167840513	meandelay: 0.528572 sec	meanJitter: 0.000542839 sec
Destination-ip: 167838465	meandelay: 0.549366 sec	meanJitter: 0.000608786 sec
Destination-ip: 167838721	meandelay: 0.548326 sec	meanJitter: 0.000611674 sec
Destination-ip: 167840257	meandelay: 0.548898 sec	meanJitter: 0.000601448 sec
Destination-ip: All	meanTotaldelay: 0.539688 sec	meanTotalJitter: 0.000576458 sec
