Destination-ip: 167838465	loss: 0.593541
Destination-ip: 167838721	loss: 0.597666
Destination-ip: 167840769	loss: 0.541869
Destination-ip: 167840257	loss: 0.598885
Destination-ip: 167840513	loss: 0.538842
