bwresv	1	4500	0.00853584	15940.5
bwresv	2	4500	0.00993019	15970.7
bwresv	3	4500	0.011879	15972.1
bwresv	4	4500	0.0131805	15972.1
bwresv	5	4500	0.0144099	15972.1
bwresv	10	4500	0.0199437	15971.8
bwresv	20	4500	0.0302473	15972.1
bwresv	40	4500	0.0507506	15972.1
bwresv	80	4500	0.0915851	15972.1
bwresv	160	4500	0.172507	15972.1
bwresv	320	4500	0.331353	15972
bwresv	640	4500	0.543838	15972
bwresv	960	4500	0.543991	15972
