Destination-ip: 167838465	loss: 0.502734
Destination-ip: 167840769	loss: 0.498131
Destination-ip: 167838721	loss: 0.508836
Destination-ip: 167840257	loss: 0.506141
Destination-ip: 167840513	loss: 0.504285
