1p	1.00289
1p	1.00318
1p	1.00326
1p	1.00335
1p	1.00344
1p	1.0038
1p	1.00388
1p	1.00396
1p	1.00405
1p	1.00413
1p	1.00438
1p	1.00454
1p	1.00462
1p	1.00493
1p	1.00523
1p	1.00582
1p	1.0059
1p	1.00639
1p	1.00647
1p	1.00655
1p	1.00663
1p	1.00694
1p	1.00702
1p	1.00717
1p	1.00765
1p	1.00803
1p	1.00823
1p	1.00852
1p	1.0086
1p	1.00877
1p	1.00896
1p	1.00907
1p	1.00932
1p	1.00944
1p	1.00955
1p	1.00999
1p	1.01007
1p	1.01039
1p	1.01054
1p	1.01084
1p	1.01098
1p	1.01106
1p	1.01114
1p	1.01139
1p	1.01159
1p	1.01167
1p	1.01218
1p	1.01239
1p	1.01273
1p	1.01294
1p	1.01401
1p	1.01409
1p	1.01417
1p	1.01456
1p	1.01464
1p	1.01472
1p	1.0148
1p	1.01529
1p	1.01614
1p	1.01636
1p	1.01669
1p	1.01695
1p	1.01703
1p	1.01743
1p	1.01758
1p	1.01766
1p	1.01797
1p	1.01805
1p	1.01817
1p	1.01856
1p	1.01902
1p	1.01916
1p	1.01957
1p	1.01965
1p	1.01974
1p	1.01982
1p	1.02013
1p	1.02026
1p	1.02034
1p	1.02087
1p	1.02129
1p	1.02179
1p	1.02187
1p	1.02234
1p	1.02243
1p	1.02261
1p	1.02269
1p	1.02289
1p	1.02316
1p	1.02324
1p	1.02354
1p	1.02394
1p	1.02402
1p	1.02413
1p	1.02449
1p	1.02457
1p	1.02504
1p	1.02537
1p	1.02548
1p	1.02559
1p	1.02579
1p	1.02592
1p	1.02607
1p	1.02632
1p	1.0264
1p	1.02655
1p	1.02687
1p	1.0271
1p	1.02739
1p	1.02768
1p	1.02793
1p	1.02802
1p	1.0281
1p	1.02823
1p	1.02838
1p	1.02852
1p	1.02861
1p	1.02893
1p	1.02989
1p	1.03023
1p	1.03037
1p	1.03045
1p	1.03053
1p	1.03078
1p	1.03092
1p	1.03102
1p	1.03141
1p	1.03149
1p	1.03162
1p	1.03195
1p	1.03203
1p	1.03212
1p	1.03221
1p	1.0325
1p	1.03295
1p	1.03331
1p	1.03354
1p	1.03386
1p	1.03411
1p	1.03441
1p	1.03449
1p	1.03466
1p	1.03475
1p	1.03496
1p	1.03504
1p	1.03512
1p	1.03531
1p	1.03549
1p	1.03558
1p	1.03577
1p	1.03598
1p	1.03606
1p	1.03632
1p	1.03657
1p	1.03726
1p	1.03734
1p	1.03774
1p	1.03782
1p	1.03791
1p	1.03816
1p	1.03833
1p	1.03871
1p	1.03898
1p	1.03941
1p	1.03957
1p	1.03965
1p	1.03999
1p	1.04019
1p	1.04029
1p	1.04074
1p	1.04084
1p	1.04092
1p	1.041
1p	1.04133
1p	1.04143
0p	1.04152
1p	1.04152
1p	1.04203
2p	1.04255
3p	1.04306
4p	1.04358
4p	1.04409
5p	1.04461
9p	1.04512
11p	1.04564
12p	1.04615
13p	1.04667
15p	1.04718
15p	1.0477
16p	1.04821
17p	1.04873
18p	1.04924
21p	1.04976
22p	1.05027
23p	1.05079
24p	1.0513
23p	1.05182
23p	1.05233
23p	1.05285
24p	1.05336
27p	1.05388
28p	1.05439
28p	1.05491
30p	1.05542
32p	1.05594
34p	1.05645
35p	1.05697
35p	1.05748
35p	1.058
39p	1.05851
41p	1.05903
42p	1.05954
43p	1.06006
45p	1.06057
45p	1.06109
46p	1.0616
48p	1.06212
50p	1.06263
53p	1.06315
56p	1.06366
57p	1.06418
56p	1.06469
57p	1.06521
58p	1.06572
60p	1.06624
61p	1.06675
61p	1.06727
61p	1.06778
62p	1.0683
62p	1.06881
64p	1.06933
65p	1.06984
66p	1.07036
67p	1.07087
69p	1.07139
72p	1.0719
74p	1.07242
74p	1.07293
74p	1.07345
75p	1.07396
76p	1.07448
76p	1.07499
75p	1.07551
75p	1.07602
75p	1.07654
76p	1.07705
79p	1.07757
82p	1.07808
81p	1.0786
84p	1.07911
87p	1.07963
87p	1.08014
88p	1.08066
89p	1.08117
90p	1.08169
90p	1.0822
91p	1.08272
93p	1.08323
95p	1.08375
96p	1.08426
97p	1.08478
100p	1.08529
102p	1.08581
102p	1.08632
101p	1.08684
103p	1.08735
106p	1.08787
105p	1.08838
105p	1.0889
106p	1.08941
108p	1.08993
108p	1.09044
107p	1.09096
111p	1.09147
114p	1.09199
114p	1.0925
117p	1.09302
119p	1.09353
119p	1.09405
120p	1.09456
122p	1.09508
124p	1.09559
124p	1.09611
127p	1.09662
129p	1.09714
131p	1.09765
133p	1.09817
132p	1.09868
134p	1.0992
138p	1.09971
139p	1.10023
139p	1.10074
140p	1.10126
142p	1.10177
144p	1.10229
145p	1.1028
147p	1.10332
147p	1.10383
148p	1.10435
149p	1.10486
149p	1.10538
149p	1.10589
151p	1.10641
152p	1.10692
152p	1.10744
154p	1.10795
156p	1.10847
157p	1.10898
158p	1.1095
158p	1.11001
159p	1.11053
160p	1.11104
164p	1.11156
166p	1.11207
166p	1.11259
167p	1.1131
167p	1.11362
169p	1.11413
171p	1.11465
173p	1.11516
173p	1.11568
177p	1.11619
179p	1.11671
179p	1.11722
180p	1.11774
181p	1.11825
182p	1.11877
182p	1.11928
183p	1.1198
183p	1.12031
186p	1.12083
190p	1.12134
193p	1.12186
195p	1.12237
198p	1.12289
200p	1.1234
199p	1.12392
200p	1.12443
201p	1.12495
203p	1.12546
205p	1.12598
206p	1.12649
207p	1.12701
209p	1.12752
210p	1.12804
211p	1.12855
212p	1.12907
212p	1.12958
213p	1.1301
214p	1.13061
216p	1.13113
217p	1.13164
218p	1.13216
220p	1.13267
222p	1.13319
222p	1.1337
223p	1.13422
224p	1.13473
226p	1.13525
226p	1.13576
226p	1.13628
226p	1.13679
226p	1.13731
227p	1.13782
228p	1.13834
230p	1.13885
231p	1.13937
232p	1.13988
231p	1.1404
232p	1.14091
234p	1.14143
234p	1.14194
235p	1.14246
236p	1.14297
238p	1.14349
240p	1.144
242p	1.14452
244p	1.14503
244p	1.14555
245p	1.14606
247p	1.14658
248p	1.14709
250p	1.14761
253p	1.14812
254p	1.14864
254p	1.14915
255p	1.14967
257p	1.15018
