Destination-ip: 167840769	meandelay: 0.0897073 sec	meanJitter: 0.000784597 sec
Destination-ip: 167838465	meandelay: 0.0919589 sec	meanJitter: 0.00053605 sec
Destination-ip: 167840513	meandelay: 0.0899903 sec	meanJitter: 0.000850202 sec
Destination-ip: 167838721	meandelay: 0.0919216 sec	meanJitter: 0.000529614 sec
Destination-ip: 167840257	meandelay: 0.0919052 sec	meanJitter: 0.000529198 sec
Destination-ip: All	meanTotaldelay: 0.0915851 sec	meanTotalJitter: 0.000578785 sec
