Destination-ip: 167840769	loss: 0.380802
Destination-ip: 167840513	loss: 0.389166
Destination-ip: 167840257	loss: 0.382534
Destination-ip: 167838465	loss: 0.38949
Destination-ip: 167838721	loss: 0.388585
