Destination-ip: 167840769	loss: 0.916747
Destination-ip: 167838465	loss: 0.0638146
Destination-ip: 167838721	loss: 0.0700195
Destination-ip: 167840257	loss: 0.0823251
Destination-ip: 167840513	loss: 0.916185
