Destination-ip: 167838465	meandelay: 0.0109283 sec	meanJitter: 0.00049316 sec
Destination-ip: 167838721	meandelay: 0.0109324 sec	meanJitter: 0.000488338 sec
Destination-ip: 167840257	meandelay: 0.0109321 sec	meanJitter: 0.000485787 sec
Destination-ip: 167840769	meandelay: 0.0105847 sec	meanJitter: 0.000665575 sec
Destination-ip: 167840513	meandelay: 0.0105846 sec	meanJitter: 0.000653084 sec
Destination-ip: All	meanTotaldelay: 0.0108997 sec	meanTotalJitter: 0.000504466 sec
