Destination-ip: 167838465	loss: 0.571586
Destination-ip: 167838721	loss: 0.574663
Destination-ip: 167840257	loss: 0.582782
Destination-ip: 167840769	loss: 0.584567
Destination-ip: 167840513	loss: 0.585522
