Destination-ip: 167838465	loss: 0.156831
Destination-ip: 167840769	loss: 0.886851
Destination-ip: 167838721	loss: 0.165583
Destination-ip: 167840257	loss: 0.170655
Destination-ip: 167840513	loss: 0.884832
