Destination-ip: 167838465	loss: 0.186997
Destination-ip: 167840769	loss: 0.886644
Destination-ip: 167838721	loss: 0.193546
Destination-ip: 167840257	loss: 0.199742
Destination-ip: 167840513	loss: 0.885878
