Destination-ip: 167840769	meandelay: 0.473646 sec	meanJitter: 0.00114635 sec
Destination-ip: 167838465	meandelay: 0.547003 sec	meanJitter: 0.000574728 sec
Destination-ip: 167838721	meandelay: 0.546687 sec	meanJitter: 0.000572378 sec
Destination-ip: 167840513	meandelay: 0.473183 sec	meanJitter: 0.00112938 sec
Destination-ip: 167840257	meandelay: 0.546704 sec	meanJitter: 0.00056445 sec
Destination-ip: All	meanTotaldelay: 0.538409 sec	meanTotalJitter: 0.000635319 sec
