Destination-ip: 167838465	meandelay: 0.560292 sec	meanJitter: 0.000541269 sec
Destination-ip: 167840769	meandelay: 0.49008 sec	meanJitter: 0.000980027 sec
Destination-ip: 167838721	meandelay: 0.559767 sec	meanJitter: 0.000547527 sec
Destination-ip: 167840257	meandelay: 0.55981 sec	meanJitter: 0.000527023 sec
Destination-ip: 167840513	meandelay: 0.491237 sec	meanJitter: 0.000987864 sec
Destination-ip: All	meanTotaldelay: 0.553937 sec	meanTotalJitter: 0.000577274 sec
