
loss: 0.00739898	0	0	0	0	0	0	0	0	0	0	0	
loss: 0.00350404	loss: 0.00456621	0	0	0	0	0	0	0	0	0	0	
loss: 0.104873	loss: 0.159827	loss: 0.338076	0	0	0	0	0	0	0	0	0	
loss: 0.118813	loss: 0.285311	loss: 0.428302	loss: 0.771689	0	0	0	0	0	0	0	0	
loss: 0.119018	loss: 0.359244	loss: 0.485169	loss: 0.676026	loss: 0.771689	0	0	0	0	0	0	0	
loss: 0.128526	loss: 0.40301	loss: 0.512932	loss: 0.649718	loss: 0.676026	loss: 0.726027	0	0	0	0	0	0	
loss: 0.14537	loss: 0.43125	loss: 0.530512	loss: 0.643908	loss: 0.648305	loss: 0.589633	loss: 0.611872	0	0	0	0	0	
loss: 0.169616	loss: 0.458432	loss: 0.541439	loss: 0.632943	loss: 0.642857	loss: 0.545198	loss: 0.444924	loss: 0.575342	0	0	0	0	
loss: 0.196755	loss: 0.478216	loss: 0.549421	loss: 0.625694	loss: 0.632943	loss: 0.528361	loss: 0.392655	loss: 0.390929	loss: 0.780822	0	0	0	
loss: 0.223739	loss: 0.492173	loss: 0.555901	loss: 0.620546	loss: 0.625694	loss: 0.518395	loss: 0.369748	loss: 0.324859	loss: 0.680346	loss: 0.771689	0	0	
loss: 0.250411	loss: 0.502483	loss: 0.560868	loss: 0.61722	loss: 0.622922	loss: 0.511806	loss: 0.352843	loss: 0.290966	loss: 0.649718	loss: 0.678186	loss: 0.785388	0	
loss: 0.275493	loss: 0.51071	loss: 0.564675	loss: 0.615562	loss: 0.620332	loss: 0.513658	loss: 0.352083	loss: 0.270067	loss: 0.634454	loss: 0.659605	loss: 0.697624	loss: 0.771689	
loss: 0.348854	loss: 0.52893	loss: 0.565913	loss: 0.599356	loss: 0.599748	loss: 0.536361	loss: 0.359777	loss: 0.204424	loss: 0.598088	loss: 0.601639	loss: 0.603044	loss: 0.598361	
