Destination-ip: 167838465	loss: 0.371953
Destination-ip: 167838721	loss: 0.378753
Destination-ip: 167840769	loss: 0.918478
Destination-ip: 167840257	loss: 0.380999
Destination-ip: 167840513	loss: 0.917927
