Destination-ip: 167838465	loss: 0.550992
Destination-ip: 167838721	loss: 0.568008
Destination-ip: 167840769	loss: 0.574187
Destination-ip: 167840257	loss: 0.558834
Destination-ip: 167840513	loss: 0.564272
