Destination-ip: 167838465	loss: 0.400637
Destination-ip: 167838721	loss: 0.411274
Destination-ip: 167840257	loss: 0.409744
Destination-ip: 167840769	loss: 0.892526
Destination-ip: 167840513	loss: 0.892009
