Destination-ip: 167840769	loss: 0.876678
Destination-ip: 167838465	loss: 0.00779093
Destination-ip: 167838721	loss: 0.00782243
Destination-ip: 167840513	loss: 0.875705
Destination-ip: 167840257	loss: 0.00827878
