
Flow-id: 1	ThroughputRx: 4976.73 kbps
Flow-id: 2	ThroughputRx: 4976.73 kbps
Flow-id: 3	ThroughputRx: 4976.73 kbps
Flow-id: 4	ThroughputRx: 637.233 kbps
Flow-id: 5	ThroughputRx: 404.032 kbps
