ared	500	0.0112435	15534.2
ared	1000	0.0231678	15942.3
ared	1500	0.0284734	15968.4
ared	2000	0.0300337	15969.2
ared	2500	0.0312707	15971.6
ared	3000	0.032284	15971.9
ared	3500	0.0330069	15971.2
ared	4000	0.0335116	15972.6
ared	4500	0.0341383	15972.2
ared	5000	0.0348036	15972.5
ared	5500	0.0364637	15972.4
ared	6000	0.0381103	15973.2
ared	6500	0.0388766	15973.6
ared	7000	0.0398412	15972.6
ared	7500	0.0404548	15974.2
ared	8000	0.0405778	15972.8
ared	8500	0.0405785	15972.5
