Destination-ip: 167840769	ThroughputRx: 6491.95 kbps	ThroughputRxPps: 0.789391 kpps
Destination-ip: 167840513	ThroughputRx: 6488.64 kbps	ThroughputRxPps: 0.788989 kpps
Destination-ip: 167838465	ThroughputRx: 993.956 kbps	ThroughputRxPps: 0.12086 kpps
Destination-ip: 167838721	ThroughputRx: 1006.9 kbps	ThroughputRxPps: 0.122435 kpps
Destination-ip: 167840257	ThroughputRx: 989.496 kbps	ThroughputRxPps: 0.120318 kpps
