Destination-ip: 167840769	ThroughputRx: 5303.98 kbps	ThroughputRxPps: 0.644939 kpps
Destination-ip: 167840513	ThroughputRx: 5261.29 kbps	ThroughputRxPps: 0.639748 kpps
Destination-ip: 167838465	ThroughputRx: 1490.85 kbps	ThroughputRxPps: 0.18128 kpps
Destination-ip: 167838721	ThroughputRx: 1488.74 kbps	ThroughputRxPps: 0.181024 kpps
Destination-ip: 167840257	ThroughputRx: 1503.61 kbps	ThroughputRxPps: 0.182832 kpps
