Destination-ip: 167840769	meandelay: 0.0737267 sec	meanJitter: 0.00144168 sec
Destination-ip: 167838465	meandelay: 0.0771486 sec	meanJitter: 0.000542632 sec
Destination-ip: 167838721	meandelay: 0.0771339 sec	meanJitter: 0.000545473 sec
Destination-ip: 167840513	meandelay: 0.0739688 sec	meanJitter: 0.00141428 sec
Destination-ip: 167840257	meandelay: 0.0771545 sec	meanJitter: 0.000539747 sec
Destination-ip: All	meanTotaldelay: 0.0768963 sec	meanTotalJitter: 0.000609563 sec
