Destination-ip: 167840769	loss: 0.264429
Destination-ip: 167840513	loss: 0.266634
Destination-ip: 167838465	loss: 0.301323
Destination-ip: 167838721	loss: 0.292305
Destination-ip: 167840257	loss: 0.302879
