Destination-ip: 167838465	loss: 0.149597
Destination-ip: 167840769	loss: 0.925121
Destination-ip: 167838721	loss: 0.158755
Destination-ip: 167840257	loss: 0.165982
Destination-ip: 167840513	loss: 0.924615
